trial,value,local_dem_cfg,regional_dem_cfg,arch_idx,arch_type,tweedie_p,dropout,lr,wd,bs
0,1.320368766784668,1,4,13,mlp,1.1500000000000001,0.1,0.0005399484409787432,6.358358856676247e-05,512
1,1.6448233127593994,0,0,3,lstm,1.4500000000000002,0.2,0.00016738085788752134,2.62108787826544e-06,1024
2,1.3816656668980916,0,2,10,lstm,1.2000000000000002,0.1,0.000790261954970823,0.0007886714129990489,128
3,1.4137997031211853,1,0,8,lstm,1.25,0.35,4.201672054372529e-05,3.632486956676606e-05,512
4,1.362588902314504,3,4,10,mlp,1.2000000000000002,0.1,4.473636174621264e-05,1.4656553886225336e-05,256
5,3.756107489267985,2,0,14,lstm,1.75,0.15000000000000002,1.0257563974185649e-05,0.0002795015916508333,512
6,1.2717809081077576,1,0,15,mlp,1.1,0.2,4.4706085467784903e-05,0.0001544608907504709,256
7,2.034657080968221,2,3,10,mlp,1.5,0.25,1.1241862095793047e-05,2.107047280657824e-06,256
8,1.283616065979004,3,1,7,mlp,1.1,0.2,2.101079931010355e-05,0.0006153085601625311,512
9,1.567054659128189,0,4,9,lstm,1.35,0.1,2.8567374298471872e-05,1.9112758217777896e-05,256
10,3.5353046655654907,1,2,17,mlp,1.75,0.5,0.00012717182468493133,0.00011746931059660674,1024
11,1.2465152094761531,3,1,3,mlp,1.05,0.35,3.0208778601692776e-05,0.0009593032924830355,128
12,1.2412733634312947,2,1,1,mlp,1.05,0.35,7.08508877662769e-05,0.00020233435446609765,128
13,1.2408691545327504,3,1,0,mlp,1.05,0.35,8.205296134487733e-05,0.0009588302905439833,128
14,18.550566514333088,2,1,0,mlp,1.95,0.45000000000000007,0.00026147713578108026,0.00033573611189486246,128
15,1.5791119486093521,3,2,0,mlp,1.35,0.4,8.055789963611464e-05,0.00030151185878432254,128
16,2.404765615860621,2,1,4,mlp,1.6,0.30000000000000004,7.910903967295393e-05,6.986228381681101e-06,128
17,1.4905509054660797,3,2,5,mlp,1.3,0.4,0.0003143403240860526,0.00016008151735041255,128
18,1.2413058628638585,2,3,1,mlp,1.05,0.30000000000000004,0.00018765482455217314,6.589165182522109e-05,128
19,1.7922595938046773,3,1,2,mlp,1.4500000000000002,0.35,8.331465596614027e-05,0.00046032550064393883,128
20,2.229275405406952,2,3,6,mlp,1.6,0.5,0.00011765569193080857,1.0835847514722128e-06,1024
21,1.2292614181836445,2,3,1,mlp,1.05,0.30000000000000004,0.00028789017309147866,6.811353045358197e-05,128
22,1.2473074048757553,2,3,2,mlp,1.05,0.25,0.00034351657753826806,7.309222981501612e-05,128
23,1.341154436270396,2,2,0,mlp,1.1500000000000001,0.4,6.41908147984149e-05,3.230526921749038e-05,128
24,1.4210108319918315,3,1,4,mlp,1.25,0.30000000000000004,0.00017278798428517313,0.00018923678042901388,128
25,1.30534894267718,1,2,2,mlp,1.1500000000000001,0.25,0.0005022197413657255,0.00010095330229796024,128
26,1.234512835741043,2,3,1,lstm,1.05,0.35,6.0533771342189385e-05,0.00048805526837015454,128
27,1.5776940335830052,3,3,5,lstm,1.35,0.45000000000000007,0.00023106835413473555,0.0004911090643794315,128
28,1.30569726228714,2,3,1,lstm,1.25,0.4,0.00012150486583314877,0.000903860604031033,1024
29,1.3013802568117778,1,4,3,lstm,1.1500000000000001,0.45000000000000007,0.0004913742576997149,1.0499633618618887e-05,512
