loss,mae,mse,rmse,r2,mse_mm2,rmse_mm,mae_mm
0.2850058376789093,0.36767324805259705,0.28449004888534546,0.5333760857831418,0.7466948628425598,11515.4033203125,107.30984726628074,73.97211456298828
