trial,value,local_dem_cfg,regional_dem_cfg,arch_idx,arch_type,tweedie_p,dropout,lr,wd,bs
4,30.481931686401367,3,4,10,mlp,1.2000000000000002,0.1,4.473636174621264e-05,1.4656553886225336e-05,256
18,30.782548904418945,1,1,4,mlp,1.6,0.4,3.9405136231494143e-05,8.423022978305697e-05,128
6,31.01311683654785,1,0,15,mlp,1.1,0.2,4.4706085467784903e-05,0.0001544608907504709,256
9,31.01398277282715,0,4,9,glu,1.35,0.1,2.8567374298471872e-05,1.9112758217777896e-05,256
17,31.094276428222656,2,3,11,mlp,1.2000000000000002,0.15000000000000002,4.2073260471599844e-05,2.075854146607871e-05,256
13,31.095537185668945,3,3,13,mlp,1.3,0.2,0.00021223297272287149,0.00013994253377574742,256
7,31.214008331298828,2,3,10,mlp,1.5,0.25,1.1241862095793047e-05,2.107047280657824e-06,256
10,31.221256256103516,3,3,0,mlp,1.75,0.5,0.00012717182468493133,9.464114674843985e-06,1024
15,31.22307777404785,1,2,12,mlp,1.4000000000000001,0.15000000000000002,0.0002849536798146192,4.653707175577491e-05,256
3,31.2452335357666,1,0,8,glu,1.25,0.35,4.201672054372529e-05,3.632486956676606e-05,512
