loss,mae,mse,rmse,r2,mse_mm2,rmse_mm,mae_mm
0.2778923809528351,0.35551917552948,0.2773629128932953,0.5266525542454866,0.7530407905578613,11226.9150390625,105.95713774476215,71.5268325805664
