loss,mae,mse,rmse,r2,mse_mm2,rmse_mm,mae_mm
0.27681678533554077,0.353598415851593,0.27533090114593506,0.5247198310964958,0.7548500299453735,11144.6640625,105.56829098976642,71.1404037475586
