loss,mae,mse,rmse,r2,mse_mm2,rmse_mm,mae_mm
0.3102015554904938,0.36637237668037415,0.3096991777420044,0.5565062243515381,0.7242491245269775,12535.8017578125,111.96339472261683,73.71040344238281
