loss,mae,mse,rmse,r2,mse_mm2,rmse_mm,mae_mm
0.25044628977775574,0.3317387104034424,0.2499060332775116,0.4999060244461069,0.7774878740310669,10115.5341796875,100.57601194960705,66.7424545288086
