loss,mae,mse,rmse,r2,mse_mm2,rmse_mm,mae_mm
0.211224764585495,0.3040923476219177,0.21070103347301483,0.45902182243659706,0.8123953938484192,8528.619140625,92.35052322875599,61.18029022216797
