loss,mae,mse,rmse,r2,mse_mm2,rmse_mm,mae_mm
0.2586974799633026,0.3452669680118561,0.25816452503204346,0.5080989323272028,0.770134687423706,10449.8154296875,102.22433873441051,69.4642105102539
