trial,value,local_dem_cfg,regional_dem_cfg,arch_idx,arch_type,tweedie_p,dropout,lr,wd,bs
0,16.13164710998535,1,4,13,mlp,1.1500000000000001,0.1,0.0005399484409787432,6.358358856676247e-05,512
1,16.083696365356445,0,0,3,glu,1.4500000000000002,0.2,0.00016738085788752134,2.62108787826544e-06,1024
2,16.01573371887207,0,2,10,glu,1.2000000000000002,0.1,0.000790261954970823,0.0007886714129990489,128
3,15.083110809326172,1,0,8,glu,1.25,0.35,4.201672054372529e-05,3.632486956676606e-05,512
4,17.00394630432129,3,4,10,mlp,1.2000000000000002,0.1,4.473636174621264e-05,1.4656553886225336e-05,256
5,17.216354370117188,2,0,14,glu,1.75,0.15000000000000002,1.0257563974185649e-05,0.0002795015916508333,512
6,16.57144546508789,1,0,15,mlp,1.1,0.2,4.4706085467784903e-05,0.0001544608907504709,256
7,17.606002807617188,2,3,10,mlp,1.5,0.25,1.1241862095793047e-05,2.107047280657824e-06,256
8,15.853002548217773,3,1,7,mlp,1.1,0.2,2.101079931010355e-05,0.0006153085601625311,512
9,16.601821899414062,0,4,9,glu,1.35,0.1,2.8567374298471872e-05,1.9112758217777896e-05,256
10,19.038000106811523,1,2,0,glu,1.75,0.4,0.00014143084755100256,7.365085260779855e-06,1024
11,18.01421356201172,3,1,5,mlp,1.05,0.35,3.0208778601692776e-05,0.0009411838608288389,512
12,16.462770462036133,2,1,6,glu,1.3,0.45000000000000007,6.741709779854194e-05,6.705448011822895e-05,512
13,17.272308349609375,3,1,6,mlp,1.55,0.30000000000000004,2.0203486471348355e-05,0.0002477334251556409,512
14,16.344619750976562,2,1,3,mlp,1.3,0.5,8.712647089583015e-05,5.907879596445009e-06,128
15,17.47978401184082,1,0,17,glu,1.05,0.30000000000000004,1.8912754534653356e-05,6.359165883680818e-05,512
16,16.736719131469727,3,1,8,mlp,1.6,0.35,0.0002779015449150292,1.2068605164306055e-06,512
17,17.939496994018555,2,2,12,glu,1.4000000000000001,0.25,6.005949109345169e-05,0.00040255170026239957,512
18,17.297752380371094,1,3,7,glu,1.25,0.4,1.6651249411303476e-05,0.00011557250622020104,128
19,22.582544326782227,0,0,4,mlp,1.6500000000000001,0.2,3.0420535330428193e-05,3.514121517700347e-05,1024
