trial,value,local_dem_cfg,regional_dem_cfg,arch_idx,arch_type,tweedie_p,dropout,lr,wd,bs
3,15.083110809326172,1,0,8,glu,1.25,0.35,4.201672054372529e-05,3.632486956676606e-05,512
8,15.853002548217773,3,1,7,mlp,1.1,0.2,2.101079931010355e-05,0.0006153085601625311,512
2,16.01573371887207,0,2,10,glu,1.2000000000000002,0.1,0.000790261954970823,0.0007886714129990489,128
1,16.083696365356445,0,0,3,glu,1.4500000000000002,0.2,0.00016738085788752134,2.62108787826544e-06,1024
0,16.13164710998535,1,4,13,mlp,1.1500000000000001,0.1,0.0005399484409787432,6.358358856676247e-05,512
14,16.344619750976562,2,1,3,mlp,1.3,0.5,8.712647089583015e-05,5.907879596445009e-06,128
12,16.462770462036133,2,1,6,glu,1.3,0.45000000000000007,6.741709779854194e-05,6.705448011822895e-05,512
6,16.57144546508789,1,0,15,mlp,1.1,0.2,4.4706085467784903e-05,0.0001544608907504709,256
9,16.601821899414062,0,4,9,glu,1.35,0.1,2.8567374298471872e-05,1.9112758217777896e-05,256
16,16.736719131469727,3,1,8,mlp,1.6,0.35,0.0002779015449150292,1.2068605164306055e-06,512
