trial,value,local_dem_cfg,regional_dem_cfg,arch_idx,dropout,lr,wd,bs
0,12.34997272491455,1,6,13,0.35,2.0513382630874486e-05,2.9375384576328313e-06,256
1,11.905029296875,0,6,14,0.15000000000000002,2.3102018878452926e-05,3.549878832196506e-06,256
2,11.990857124328613,3,0,5,0.25,8.168455894760161e-05,0.0002267398652378039,512
3,12.092705726623535,3,1,1,0.5,0.0008536189862866829,0.0002661901888489054,512
4,13.203522682189941,0,3,0,0.5,3.292759134423613e-05,9.717775305059631e-05,512
5,11.718012809753418,4,5,16,0.5,0.0001569639638866114,0.0005829384542994739,1024
6,12.073114395141602,1,1,14,0.25,3.646439558980719e-05,4.247058562261871e-05,1024
7,11.910348892211914,3,1,0,0.45000000000000007,0.0002592475660475158,0.00015382308040278996,128
8,11.938760757446289,4,4,5,0.1,4.187594718900626e-05,9.4525713910723e-06,512
9,11.781417846679688,0,4,13,0.35,0.0003482846706526881,3.0296104428212496e-05,128
10,11.687642097473145,4,4,17,0.4,0.0001739181495259443,0.0005284384205738847,1024
11,11.753026962280273,4,4,17,0.4,0.00015266381119076206,0.0007211996722660229,1024
12,14.096416473388672,4,5,17,0.45000000000000007,9.426604869588051e-05,0.0007883766161829287,1024
13,11.803972244262695,2,3,9,0.4,0.0004481741920454474,0.0009630821198598023,1024
14,14.40882396697998,4,5,10,0.5,0.00017311542042698055,0.00039728499954551404,1024
15,12.00115966796875,3,5,17,0.30000000000000004,6.793020634935374e-05,7.820833328059738e-05,1024
16,11.80947494506836,2,2,11,0.4,0.0005783671779708965,2.1009106277459206e-05,1024
17,11.724457740783691,4,4,15,0.45000000000000007,0.00017382944114295625,1.0332855569626115e-06,1024
18,13.535154342651367,3,6,5,0.35,1.0818985125223437e-05,0.00041650267573466887,256
19,11.71747875213623,2,5,7,0.45000000000000007,0.0002502939337299149,8.97483551319321e-05,128
20,12.41361141204834,1,2,7,0.25,0.0003083217044721302,7.359665751403546e-05,128
21,11.841662406921387,2,5,7,0.45000000000000007,0.0001581512286521426,0.0003872363764693255,128
22,11.709609985351562,4,5,11,0.5,0.00023634668507693324,0.0001687088075688912,128
23,11.693133354187012,2,4,11,0.4,0.00024968430874586044,0.00015965157222639847,128
24,11.903456687927246,3,3,12,0.30000000000000004,0.0006474823579885763,0.00017558360057784734,128
25,11.574434280395508,4,4,11,0.4,0.0001141576143905741,0.00014618632735133227,128
26,12.04348087310791,2,3,8,0.4,6.0535299294451265e-05,5.125266198304268e-05,128
27,11.8809814453125,1,4,3,0.35,0.00011436078813905243,0.00012989875308121922,128
28,11.803150177001953,3,2,10,0.4,0.00011911713775979538,1.7248776148881535e-05,128
29,11.753070831298828,1,4,13,0.35,5.642763801991277e-05,0.00030200889545197807,256
