loss,mae,mse,rmse,r2,mse_mm2,rmse_mm,mae_mm
0.26112833619117737,0.34367048740386963,0.26060751080513,0.5104973171380336,0.767959475517273,10548.7021484375,102.70687488399936,69.14300537109375
