loss,mae,mse,rmse,r2,mse_mm2,rmse_mm,mae_mm
0.2429555058479309,0.32235807180404663,0.24242344498634338,0.4923651541146503,0.784150242805481,9812.6591796875,99.05886724411651,64.85517120361328
