loss,mae,mse,rmse,r2,mse_mm2,rmse_mm,mae_mm
0.23442630469799042,0.3128880262374878,0.2338893860578537,0.48362111829184395,0.7917488813400269,9467.2216796875,97.29964891862406,62.949893951416016
