trial,value,local_dem_cfg,regional_dem_cfg,arch_idx,dropout,lr,wd,bs
0,21.61724281311035,1,6,13,0.35,2.0513382630874486e-05,2.9375384576328313e-06,256
1,21.275583267211914,0,6,14,0.15000000000000002,2.3102018878452926e-05,3.549878832196506e-06,256
2,21.68535804748535,3,0,5,0.25,8.168455894760161e-05,0.0002267398652378039,512
3,21.474843978881836,3,1,1,0.5,0.0008536189862866829,0.0002661901888489054,512
4,24.286605834960938,0,3,0,0.5,3.292759134423613e-05,9.717775305059631e-05,512
5,22.70431900024414,4,5,16,0.5,0.0001569639638866114,0.0005829384542994739,1024
6,22.232175827026367,1,1,14,0.25,3.646439558980719e-05,4.247058562261871e-05,1024
7,21.447099685668945,3,1,0,0.45000000000000007,0.0002592475660475158,0.00015382308040278996,128
8,21.62258529663086,4,4,5,0.1,4.187594718900626e-05,9.4525713910723e-06,512
9,21.231037139892578,0,4,13,0.35,0.0003482846706526881,3.0296104428212496e-05,128
10,21.282915115356445,1,3,10,0.35,0.0006084700122415443,1.5055873060237694e-05,128
11,22.052587509155273,0,6,11,0.15000000000000002,1.0453436254523374e-05,1.1931369372076824e-06,256
12,21.628515243530273,0,4,17,0.2,0.00032080388994744987,5.471670626414296e-06,128
13,21.779186248779297,2,5,13,0.35,8.883116653692035e-05,3.0489914090667483e-05,256
14,21.500381469726562,0,5,7,0.1,0.0003891872251567368,1.3062568372245634e-06,256
15,21.15574836730957,1,4,15,0.4,0.0001607246211327509,4.684397768328338e-05,128
16,22.05470085144043,2,2,10,0.4,0.0001588592354858405,4.7481737243827966e-05,128
17,21.537147521972656,1,4,16,0.4,0.00017382944114295625,1.621708039991622e-05,128
18,21.895124435424805,1,2,12,0.30000000000000004,0.0005632364336603212,8.206963417871054e-05,128
19,21.146770477294922,2,4,8,0.4,0.00022517242921659306,0.0009472887874088019,128
20,22.000221252441406,2,3,7,0.45000000000000007,5.7100865671714534e-05,0.0007434295689135272,128
21,21.027536392211914,1,4,8,0.4,0.00022603162613010568,0.0004953301919934254,128
22,21.20136260986328,2,5,8,0.4,0.00019298826820903948,0.0004516925826197718,128
23,21.298175811767578,1,4,4,0.45000000000000007,0.0001228177708167285,0.0003552412577859854,128
24,22.038543701171875,2,2,8,0.30000000000000004,0.00010852325489442571,0.000960235349650245,1024
25,21.407115936279297,2,3,3,0.4,0.0002362978105809655,0.0009860480846594572,128
26,21.225589752197266,1,5,9,0.45000000000000007,0.00048161405242618064,0.00015247992195770033,128
27,21.771615982055664,3,4,7,0.4,6.748131129379845e-05,0.00044510242676595017,128
28,21.15244483947754,1,3,6,0.30000000000000004,0.00024387690932792255,8.44895252845809e-05,128
29,21.47174644470215,1,3,6,0.25,0.0002478557701109699,0.00017663969333984593,1024
