trial,value,local_dem_cfg,regional_dem_cfg,arch_idx,arch_type,tweedie_p,dropout,lr,wd,bs
12,1.7225112318992615,2,1,1,mlp,1.05,0.35,7.08508877662769e-05,0.00020233435446609765,128
26,1.7557390928268433,3,1,2,lstm,1.05,0.35,2.1442684270822674e-05,3.530431285596741e-05,128
23,1.7716323137283325,3,1,1,mlp,1.05,0.35,1.745745779406323e-05,0.0004911509045215391,128
22,1.8061489462852478,3,1,1,mlp,1.05,0.35,1.9125203441149483e-05,0.0001832562109721209,128
21,1.8233372569084167,3,1,2,mlp,1.05,0.35,2.586466044352657e-05,0.0008605276146652246,128
6,1.8367016315460205,1,0,15,mlp,1.1,0.2,4.4706085467784903e-05,0.0001544608907504709,256
11,1.8391793966293335,3,1,3,mlp,1.05,0.35,3.0208778601692776e-05,0.0009593032924830355,128
8,1.8627375364303589,3,1,7,mlp,1.1,0.2,2.101079931010355e-05,0.0006153085601625311,512
29,1.8838691115379333,2,2,0,lstm,1.1500000000000001,0.4,0.00035225584359772157,1.0741014847253087e-06,128
4,1.904396653175354,3,4,10,mlp,1.2000000000000002,0.1,4.473636174621264e-05,1.4656553886225336e-05,256
