trial,value,local_dem_cfg,regional_dem_cfg,arch_idx,dropout,lr,wd,bs
0,31.68617820739746,1,6,13,0.35,2.0513382630874486e-05,2.9375384576328313e-06,256
1,28.7808837890625,0,6,14,0.15000000000000002,2.3102018878452926e-05,3.549878832196506e-06,256
2,30.376771926879883,3,0,5,0.25,8.168455894760161e-05,0.0002267398652378039,512
3,30.845767974853516,3,1,1,0.5,0.0008536189862866829,0.0002661901888489054,512
4,27.41853904724121,0,3,0,0.5,3.292759134423613e-05,9.717775305059631e-05,512
5,33.75896072387695,4,5,16,0.5,0.0001569639638866114,0.0005829384542994739,1024
6,28.830060958862305,1,1,14,0.25,3.646439558980719e-05,4.247058562261871e-05,1024
7,25.225635528564453,3,1,0,0.45000000000000007,0.0002592475660475158,0.00015382308040278996,128
8,28.16655921936035,4,4,5,0.1,4.187594718900626e-05,9.4525713910723e-06,512
9,21.903745651245117,0,4,13,0.35,0.0003482846706526881,3.0296104428212496e-05,128
10,22.162817001342773,1,3,10,0.35,0.0006084700122415443,1.5055873060237694e-05,128
11,23.08003807067871,1,3,10,0.35,0.0007568882097725556,1.7034768500539467e-05,128
12,29.813737869262695,0,4,10,0.4,0.0003150270206344204,3.584903725849027e-05,128
13,20.35083770751953,2,2,8,0.30000000000000004,0.0003619125620712102,1.136516683735133e-06,128
14,22.444499969482422,2,2,7,0.25,0.0003345732033154578,1.7371058720793197e-06,128
15,23.079830169677734,2,4,17,0.30000000000000004,9.441165836693306e-05,5.976704506604195e-06,128
16,22.825956344604492,2,2,12,0.15000000000000002,0.00015107653087335611,1.031802121334315e-06,128
17,22.161516189575195,0,5,7,0.4,0.0004375177311542486,0.0007184651803521815,128
18,56.735435485839844,3,2,3,0.30000000000000004,0.00018006969458885511,4.922338441429367e-05,256
19,28.866498947143555,1,0,8,0.2,6.829249004988511e-05,8.482859848614719e-05,1024
20,21.04620933532715,2,5,12,0.4,0.0005126038077075309,1.0065379346947078e-06,128
21,22.548452377319336,2,5,12,0.4,0.000486076002049504,1.0883479244730709e-06,128
22,21.903596878051758,2,4,15,0.45000000000000007,0.0009918115158655154,2.2091417883569246e-06,128
23,21.056259155273438,2,5,16,0.45000000000000007,0.000926094553234333,2.608013398898723e-06,128
24,20.45444679260254,3,6,17,0.45000000000000007,0.0005962940710723067,4.623784838538835e-06,128
25,28.391502380371094,3,6,11,0.4,0.0002253740074141476,1.5025399484753903e-06,128
26,26.544401168823242,4,6,5,0.45000000000000007,0.0005589214817360132,4.782718317962542e-06,128
27,33.45594024658203,3,5,8,0.30000000000000004,0.0005800236921208494,4.353911964446559e-06,1024
28,29.059669494628906,3,6,17,0.4,0.00012725800774818178,8.979976263961194e-06,256
29,27.607173919677734,2,3,9,0.35,1.1975706288006917e-05,1.6935149257990462e-06,256
