trial,value,local_dem_cfg,regional_dem_cfg,arch_idx,arch_type,tweedie_p,dropout,lr,wd,bs
0,11.987151145935059,1,4,13,mlp,1.1500000000000001,0.1,0.0005399484409787432,6.358358856676247e-05,512
1,11.829216003417969,0,0,3,glu,1.4500000000000002,0.2,0.00016738085788752134,2.62108787826544e-06,1024
2,12.083452224731445,0,2,10,glu,1.2000000000000002,0.1,0.000790261954970823,0.0007886714129990489,128
3,12.316832542419434,1,0,8,glu,1.25,0.35,4.201672054372529e-05,3.632486956676606e-05,512
4,12.043907165527344,3,4,10,mlp,1.2000000000000002,0.1,4.473636174621264e-05,1.4656553886225336e-05,256
5,12.421460151672363,2,0,14,glu,1.75,0.15000000000000002,1.0257563974185649e-05,0.0002795015916508333,512
6,12.213151931762695,1,0,15,mlp,1.1,0.2,4.4706085467784903e-05,0.0001544608907504709,256
7,12.41901969909668,2,3,10,mlp,1.5,0.25,1.1241862095793047e-05,2.107047280657824e-06,256
8,12.27049732208252,3,1,7,mlp,1.1,0.2,2.101079931010355e-05,0.0006153085601625311,512
9,12.106069564819336,0,4,9,glu,1.35,0.1,2.8567374298471872e-05,1.9112758217777896e-05,256
10,13.60897159576416,0,2,1,glu,1.9000000000000001,0.5,0.00020358840762946278,1.08139169195176e-06,1024
11,11.960709571838379,1,3,1,mlp,1.5,0.35,0.00030808182698101766,8.071116256739427e-06,1024
12,12.440947532653809,0,3,1,glu,1.55,0.35,0.00018000554787310762,6.194163743922111e-06,1024
13,11.775866508483887,1,1,4,mlp,1.5,0.45000000000000007,0.0003190349158486015,5.224896973599631e-06,1024
14,13.526139259338379,2,1,5,mlp,1.7000000000000002,0.5,9.34588413093879e-05,3.405009474268026e-06,1024
15,11.796259880065918,0,1,4,glu,1.4000000000000001,0.4,0.00010983421911902451,1.0322338759774047e-06,1024
16,11.974222183227539,1,1,5,mlp,1.6500000000000001,0.45000000000000007,9.84353280977727e-05,1.2068605164306055e-06,128
17,12.202010154724121,0,2,4,glu,1.35,0.4,0.0003947029274114508,5.668444134863839e-06,1024
18,11.85031509399414,1,1,6,mlp,1.4000000000000001,0.45000000000000007,0.0009281956599325388,1.975823572276613e-06,1024
19,12.760533332824707,2,1,3,glu,1.6,0.4,7.608313530867614e-05,9.972316034274666e-06,1024
20,12.12613582611084,0,1,17,glu,1.9000000000000001,0.30000000000000004,0.00029429449148181235,4.2746452008316095e-06,128
21,12.739312171936035,0,0,3,glu,1.4500000000000002,0.45000000000000007,0.00015380204815009202,2.2713845917646896e-06,1024
22,11.977783203125,0,0,3,glu,1.3,0.30000000000000004,0.0001287757334935567,1.044414979250518e-06,1024
23,12.267972946166992,1,1,0,glu,1.4500000000000002,0.4,0.0002464760012372594,3.0567734194779256e-06,1024
24,12.181346893310547,0,2,6,glu,1.8,0.25,0.00042217590426050513,1.8049106616294178e-06,1024
25,12.530834197998047,1,0,2,glu,1.6,0.25,6.379698120168487e-05,2.6988701835142465e-05,1024
26,12.429425239562988,0,1,4,mlp,1.4000000000000001,0.5,0.00013667812651406278,1.2699911350342937e-05,1024
27,12.257302284240723,0,0,7,glu,1.55,0.2,0.0006662911055162091,4.458125608640046e-06,1024
28,11.968118667602539,1,2,0,mlp,1.3,0.45000000000000007,0.00022213260769305548,1.3794784553395636e-06,128
29,12.150721549987793,1,1,5,mlp,1.4000000000000001,0.4,0.0005077594064715616,3.536141177849287e-06,512
