loss,mae,mse,rmse,r2,mse_mm2,rmse_mm,mae_mm
0.24616718292236328,0.320651113986969,0.24563336372375488,0.495614127849232,0.781292200088501,9942.5859375,99.71251645355261,64.51174926757812
