trial,value,local_dem_cfg,regional_dem_cfg,arch_idx,arch_type,tweedie_p,dropout,lr,wd,bs
0,21.019712448120117,1,4,13,mlp,1.1500000000000001,0.1,0.0005399484409787432,6.358358856676247e-05,512
1,21.321876525878906,0,0,3,glu,1.4500000000000002,0.2,0.00016738085788752134,2.62108787826544e-06,1024
2,21.314979553222656,0,2,10,glu,1.2000000000000002,0.1,0.000790261954970823,0.0007886714129990489,128
3,21.03688621520996,1,0,8,glu,1.25,0.35,4.201672054372529e-05,3.632486956676606e-05,512
4,21.29286003112793,3,4,10,mlp,1.2000000000000002,0.1,4.473636174621264e-05,1.4656553886225336e-05,256
5,22.340885162353516,2,0,14,glu,1.75,0.15000000000000002,1.0257563974185649e-05,0.0002795015916508333,512
6,21.208473205566406,1,0,15,mlp,1.1,0.2,4.4706085467784903e-05,0.0001544608907504709,256
7,23.11227798461914,2,3,10,mlp,1.5,0.25,1.1241862095793047e-05,2.107047280657824e-06,256
8,21.890363693237305,3,1,7,mlp,1.1,0.2,2.101079931010355e-05,0.0006153085601625311,512
9,21.073938369750977,0,4,9,glu,1.35,0.1,2.8567374298471872e-05,1.9112758217777896e-05,256
10,25.3201961517334,1,3,17,mlp,1.75,0.5,0.0008802280671756734,7.451617972708859e-05,1024
11,21.13835906982422,1,2,4,glu,1.3,0.4,0.0001868366866798998,4.668790885230854e-05,512
12,21.24471092224121,1,1,13,mlp,1.95,0.35,0.0003559627253162938,1.0613026913415176e-05,512
13,21.579505920410156,2,3,6,glu,1.05,0.35,8.490884120526892e-05,5.872249735590811e-06,512
14,21.071687698364258,1,1,1,glu,1.55,0.45000000000000007,0.0004510044590896362,7.867553859364116e-05,128
15,21.675338745117188,2,2,12,mlp,1.3,0.30000000000000004,9.118528900869825e-05,0.0001919476312339132,512
16,21.154666900634766,0,4,17,mlp,1.2000000000000002,0.30000000000000004,0.00019883726906529933,3.04261914714584e-05,512
17,21.098445892333984,1,1,7,glu,1.4000000000000001,0.4,4.56094228023054e-05,5.890074892732708e-06,512
18,21.058361053466797,2,3,12,mlp,1.6,0.25,0.00039302917207595037,7.803008630972401e-05,128
19,22.413049697875977,0,4,5,glu,1.25,0.5,0.00012474684314476184,3.1238606232901906e-05,1024
