loss,mae,mse,rmse,r2,mse_mm2,rmse_mm,mae_mm
0.22715607285499573,0.3112979233264923,0.2266242653131485,0.47605069615866386,0.7982175946235657,9173.1494140625,95.77655983622768,62.62997817993164
