loss,mae,mse,rmse,r2,mse_mm2,rmse_mm,mae_mm
0.24038532376289368,0.3275560438632965,0.23984864354133606,0.4897434466548134,0.7864428162574768,9708.4375,98.53140362341338,65.90094757080078
