loss,mae,mse,rmse,r2,mse_mm2,rmse_mm,mae_mm
0.23692211508750916,0.3248491883277893,0.23638705909252167,0.48619652311850364,0.7895249724388123,9568.3212890625,97.81779638216402,65.35635375976562
