Metric,Value,Unit
R²,0.6074869632720947,dimensionless
MSE,0.41426989436149597,normalized²
RMSE,0.643638015006491,normalized
MAE,0.3054007589817047,normalized
RMSE,15.474224193150453,mm
MAE,7.342387676239014,mm
