trial,value,local_dem_cfg,regional_dem_cfg,arch_idx,arch_type,tweedie_p,dropout,lr,wd,bs
0,23.10665512084961,1,4,13,mlp,1.1500000000000001,0.1,0.0005399484409787432,6.358358856676247e-05,512
1,21.331979751586914,0,0,3,glu,1.4500000000000002,0.2,0.00016738085788752134,2.62108787826544e-06,1024
2,16.450298309326172,0,2,10,glu,1.2000000000000002,0.1,0.000790261954970823,0.0007886714129990489,128
3,23.701122283935547,1,0,8,glu,1.25,0.35,4.201672054372529e-05,3.632486956676606e-05,512
4,19.100732803344727,3,4,10,mlp,1.2000000000000002,0.1,4.473636174621264e-05,1.4656553886225336e-05,256
5,19.638057708740234,2,0,14,glu,1.75,0.15000000000000002,1.0257563974185649e-05,0.0002795015916508333,512
6,16.35223388671875,1,0,15,mlp,1.1,0.2,4.4706085467784903e-05,0.0001544608907504709,256
7,20.4178466796875,2,3,10,mlp,1.5,0.25,1.1241862095793047e-05,2.107047280657824e-06,256
8,22.17398452758789,3,1,7,mlp,1.1,0.2,2.101079931010355e-05,0.0006153085601625311,512
9,18.001310348510742,0,4,9,glu,1.35,0.1,2.8567374298471872e-05,1.9112758217777896e-05,256
10,35.569618225097656,1,2,17,mlp,1.75,0.5,0.00012717182468493133,0.00011746931059660674,1024
11,16.20671844482422,0,2,17,glu,1.05,0.35,0.0007593429874288516,0.0009065660725299742,128
12,16.361520767211914,0,1,17,mlp,1.05,0.35,0.00031014302220170556,0.00020233435446609765,128
13,16.886106491088867,1,1,14,glu,1.9000000000000001,0.45000000000000007,7.970012521326548e-05,0.0009819808274556545,128
14,15.888276100158691,2,3,17,glu,1.05,0.30000000000000004,0.0002756412626721501,0.00032033435680827924,128
15,17.07086944580078,2,3,0,glu,1.35,0.35,0.0003160073713763804,0.00037904193149236533,128
16,16.11288070678711,2,3,17,glu,1.6,0.30000000000000004,0.000953800210725355,6.986228381681101e-06,128
17,16.001083374023438,2,3,12,glu,1.6500000000000001,0.30000000000000004,0.0003641213949871172,5.890074892732708e-06,128
18,16.499740600585938,3,3,6,glu,1.6500000000000001,0.4,0.0002825438981903478,5.278096767205609e-06,128
19,16.808914184570312,2,3,12,glu,1.95,0.25,0.00018418776817629215,1.4132599851955927e-06,128
