trial,value,local_dem_cfg,regional_dem_cfg,arch_idx,arch_type,tweedie_p,dropout,lr,wd,bs
18,11.603263854980469,3,2,16,mlp,1.05,0.35,2.9519700475552558e-05,4.510736256727031e-06,128
7,11.629005432128906,2,3,10,mlp,1.5,0.25,1.1241862095793047e-05,2.107047280657824e-06,256
20,11.639100074768066,1,1,17,mlp,1.05,0.4,1.5501581025684582e-05,1.0835847514722128e-06,128
4,11.891413688659668,3,4,10,mlp,1.2000000000000002,0.1,4.473636174621264e-05,1.4656553886225336e-05,256
17,11.913884162902832,2,3,10,mlp,1.6500000000000001,0.15000000000000002,1.4595191879517775e-05,5.2610012201075185e-05,256
27,11.956692695617676,3,2,16,mlp,1.1500000000000001,0.45000000000000007,3.283045264607119e-05,3.925103217514454e-06,128
14,11.962569236755371,3,2,12,mlp,1.35,0.45000000000000007,8.316264993185367e-05,1.9255257968719836e-06,128
11,12.042648315429688,3,3,11,mlp,1.55,0.30000000000000004,1.0639876154108812e-05,7.519927108187857e-06,256
23,12.120758056640625,1,2,13,mlp,1.05,0.4,2.9802285675633005e-05,1.0891994557248083e-06,128
3,12.40153694152832,1,0,8,glu,1.25,0.35,4.201672054372529e-05,3.632486956676606e-05,512
