trial,value,local_dem_cfg,regional_dem_cfg,arch_idx,arch_type,tweedie_p,dropout,lr,wd,bs
0,12.733400344848633,1,4,13,mlp,1.1500000000000001,0.1,0.0005399484409787432,6.358358856676247e-05,512
1,12.615900993347168,0,0,3,glu,1.4500000000000002,0.2,0.00016738085788752134,2.62108787826544e-06,1024
2,12.606793403625488,0,2,10,glu,1.2000000000000002,0.1,0.000790261954970823,0.0007886714129990489,128
3,12.40153694152832,1,0,8,glu,1.25,0.35,4.201672054372529e-05,3.632486956676606e-05,512
4,11.891413688659668,3,4,10,mlp,1.2000000000000002,0.1,4.473636174621264e-05,1.4656553886225336e-05,256
5,13.197298049926758,2,0,14,glu,1.75,0.15000000000000002,1.0257563974185649e-05,0.0002795015916508333,512
6,14.180327415466309,1,0,15,mlp,1.1,0.2,4.4706085467784903e-05,0.0001544608907504709,256
7,11.629005432128906,2,3,10,mlp,1.5,0.25,1.1241862095793047e-05,2.107047280657824e-06,256
8,13.020349502563477,3,1,7,mlp,1.1,0.2,2.101079931010355e-05,0.0006153085601625311,512
9,12.886465072631836,0,4,9,glu,1.35,0.1,2.8567374298471872e-05,1.9112758217777896e-05,256
10,13.371245384216309,2,3,0,mlp,1.7000000000000002,0.5,0.0001640148320264181,1.0794102086397195e-06,1024
11,12.042648315429688,3,3,11,mlp,1.55,0.30000000000000004,1.0639876154108812e-05,7.519927108187857e-06,256
12,14.797577857971191,3,3,5,mlp,1.95,0.4,8.089951312961577e-05,6.261401628351359e-06,256
13,14.221040725708008,2,4,17,mlp,1.55,0.25,2.064766813790022e-05,1.0232311273988093e-05,256
14,11.962569236755371,3,2,12,mlp,1.35,0.45000000000000007,8.316264993185367e-05,1.9255257968719836e-06,128
15,12.934027671813965,2,3,6,mlp,1.75,0.30000000000000004,0.00028724700960561857,3.1662213327476024e-06,256
16,12.909626960754395,3,4,4,mlp,1.35,0.25,4.4384647946791565e-05,1.720731635638191e-05,256
17,11.913884162902832,2,3,10,mlp,1.6500000000000001,0.15000000000000002,1.4595191879517775e-05,5.2610012201075185e-05,256
18,11.603263854980469,3,2,16,mlp,1.05,0.35,2.9519700475552558e-05,4.510736256727031e-06,128
19,12.969423294067383,2,1,15,mlp,1.9000000000000001,0.35,2.46251299403219e-05,4.512275663825925e-06,128
20,11.639100074768066,1,1,17,mlp,1.05,0.4,1.5501581025684582e-05,1.0835847514722128e-06,128
21,12.892735481262207,1,1,16,mlp,1.05,0.4,1.4159294806333135e-05,1.1273926795746848e-06,128
22,12.426414489746094,1,2,17,mlp,1.25,0.35,1.526469696120076e-05,2.0267952100521806e-06,128
23,12.120758056640625,1,2,13,mlp,1.05,0.4,2.9802285675633005e-05,1.0891994557248083e-06,128
24,14.12967300415039,2,1,15,mlp,1.4500000000000002,0.45000000000000007,1.7843689897812508e-05,3.1150436328347e-06,128
25,13.569182395935059,1,2,17,mlp,1.85,0.25,6.379698120168487e-05,4.660430368272725e-06,128
26,15.823051452636719,2,1,13,glu,1.3,0.35,1.0343739247939673e-05,1.6439602422030258e-06,1024
27,11.956692695617676,3,2,16,mlp,1.1500000000000001,0.45000000000000007,3.283045264607119e-05,3.925103217514454e-06,128
28,12.612064361572266,0,1,1,mlp,1.4500000000000002,0.30000000000000004,0.0001291095478353086,9.00596777549829e-06,128
29,14.945775032043457,1,3,12,mlp,1.1500000000000001,0.5,0.00035225584359772157,1.6549154905933312e-06,1024
