trial,value,local_dem_cfg,regional_dem_cfg,arch_idx,dropout,lr,wd,bs
0,11.527230262756348,1,6,13,0.35,2.0513382630874486e-05,2.9375384576328313e-06,256
1,11.520005226135254,0,6,14,0.15000000000000002,2.3102018878452926e-05,3.549878832196506e-06,256
2,11.266539573669434,3,0,5,0.25,8.168455894760161e-05,0.0002267398652378039,512
3,11.959737777709961,3,1,1,0.5,0.0008536189862866829,0.0002661901888489054,512
4,19.2067813873291,0,3,0,0.5,3.292759134423613e-05,9.717775305059631e-05,512
5,14.14600944519043,4,5,16,0.5,0.0001569639638866114,0.0005829384542994739,1024
6,13.036565780639648,1,1,14,0.25,3.646439558980719e-05,4.247058562261871e-05,1024
7,11.310734748840332,3,1,0,0.45000000000000007,0.0002592475660475158,0.00015382308040278996,128
8,11.123159408569336,4,4,5,0.1,4.187594718900626e-05,9.4525713910723e-06,512
9,11.65905475616455,0,4,13,0.35,0.0003482846706526881,3.0296104428212496e-05,128
10,11.411721229553223,4,3,8,0.1,1.119164908086644e-05,1.0754807276403053e-05,512
11,12.015336990356445,3,0,5,0.2,7.584001479563486e-05,1.1726826015813182e-05,512
12,11.269887924194336,4,3,5,0.1,7.698767342239664e-05,1.1010693963051335e-06,512
13,11.492079734802246,2,4,5,0.25,6.327516421273677e-05,0.0009355423218980683,512
14,11.313470840454102,3,2,9,0.2,0.00014670817273054065,4.639548462267545e-05,512
15,11.226157188415527,2,0,3,0.35,4.84046585530113e-05,1.2651343911332285e-05,512
16,11.690275192260742,2,4,3,0.4,1.192477953519054e-05,1.0390695594404334e-05,128
17,11.757718086242676,2,2,8,0.35,4.579116620428764e-05,5.655901396568204e-06,256
18,13.358241081237793,1,5,3,0.30000000000000004,2.0569315986153634e-05,1.2068605164306055e-06,1024
19,13.020895004272461,2,2,10,0.4,0.00011982448134112166,2.033759060329644e-05,512
20,11.04770565032959,4,5,3,0.15000000000000002,4.737621167751318e-05,4.883972551959894e-06,512
21,11.27190113067627,4,5,3,0.15000000000000002,3.957538852753411e-05,4.817419710824118e-06,512
22,10.973299026489258,4,5,2,0.15000000000000002,6.0289412217901975e-05,2.3409228900533878e-06,512
23,11.455789566040039,4,5,7,0.15000000000000002,2.436099992744944e-05,2.117738308445354e-06,512
24,11.449315071105957,4,6,2,0.1,0.00020823900642938492,1.9419512304428285e-06,512
25,11.713268280029297,4,4,1,0.2,5.5733129958217666e-05,6.243678562423826e-06,512
26,11.117363929748535,3,5,6,0.15000000000000002,9.514846205852851e-05,6.992934972302679e-06,256
27,11.770821571350098,3,5,7,0.15000000000000002,0.0003799434282386953,2.336297581805665e-06,256
28,11.971345901489258,3,6,11,0.2,0.00011006494497000021,2.1278303555946725e-05,256
29,11.486281394958496,3,6,6,0.15000000000000002,2.9594872750433997e-05,3.525877660143169e-06,256
