trial,value,local_dem_cfg,regional_dem_cfg,arch_idx,dropout,lr,wd,bs
22,10.973299026489258,4,5,2,0.15000000000000002,6.0289412217901975e-05,2.3409228900533878e-06,512
20,11.04770565032959,4,5,3,0.15000000000000002,4.737621167751318e-05,4.883972551959894e-06,512
26,11.117363929748535,3,5,6,0.15000000000000002,9.514846205852851e-05,6.992934972302679e-06,256
8,11.123159408569336,4,4,5,0.1,4.187594718900626e-05,9.4525713910723e-06,512
15,11.226157188415527,2,0,3,0.35,4.84046585530113e-05,1.2651343911332285e-05,512
2,11.266539573669434,3,0,5,0.25,8.168455894760161e-05,0.0002267398652378039,512
12,11.269887924194336,4,3,5,0.1,7.698767342239664e-05,1.1010693963051335e-06,512
21,11.27190113067627,4,5,3,0.15000000000000002,3.957538852753411e-05,4.817419710824118e-06,512
7,11.310734748840332,3,1,0,0.45000000000000007,0.0002592475660475158,0.00015382308040278996,128
14,11.313470840454102,3,2,9,0.2,0.00014670817273054065,4.639548462267545e-05,512
