loss,mae,mse,rmse,r2,mse_mm2,rmse_mm,mae_mm
0.2363201379776001,0.31879058480262756,0.235781729221344,0.4855736084481363,0.7900639772415161,9543.818359375,97.69246828376791,64.1374282836914
