trial,value,local_dem_cfg,regional_dem_cfg,arch_idx,tweedie_p,dropout,lr,wd,bs
27,15.139087677001953,2,6,9,1.4500000000000002,0.15000000000000002,0.00034056761697236573,3.342104174307528e-06,1024
16,15.49849796295166,4,5,8,1.4000000000000001,0.25,0.0009006020499939699,2.3352275916745363e-05,512
28,15.897894859313965,2,6,9,1.6,0.35,0.0003350669806141365,3.2143180884022266e-06,1024
24,15.997566223144531,3,3,2,1.25,0.1,0.000285413891709847,7.127302022797969e-05,1024
1,16.04631233215332,4,5,3,1.2000000000000002,0.15000000000000002,4.059611610484306e-05,3.752055855124284e-05,512
13,16.2537841796875,4,4,0,1.1500000000000001,0.2,0.00021853406427041662,4.405682664169058e-05,1024
5,16.302160263061523,4,0,3,1.05,0.2,5.989003672254293e-05,6.516990611177181e-06,128
26,16.304317474365234,3,3,4,1.35,0.1,0.000982135762834557,0.00013197716228885217,512
25,16.37507438659668,3,2,11,1.25,0.1,0.0006256222766489449,7.87867443237895e-05,512
15,16.392864227294922,3,5,0,1.4500000000000002,0.25,0.00021342040613753886,4.597149593043515e-05,1024
