trial,value,local_dem_cfg,regional_dem_cfg,arch_idx,arch_type,tweedie_p,dropout,lr,wd,bs
0,0.4644031226634979,1,4,13,mlp,1.1500000000000001,0.1,0.0005399484409787432,6.358358856676247e-05,512
1,0.6885501742362976,0,0,3,lstm,1.4500000000000002,0.2,0.00016738085788752134,2.62108787826544e-06,1024
2,0.49711408217748004,0,2,10,lstm,1.2000000000000002,0.1,0.000790261954970823,0.0007886714129990489,128
3,0.5319457054138184,1,0,8,lstm,1.25,0.35,4.201672054372529e-05,3.632486956676606e-05,512
4,0.4766288101673126,3,4,10,mlp,1.2000000000000002,0.1,4.473636174621264e-05,1.4656553886225336e-05,256
5,1.686593770980835,2,0,14,lstm,1.75,0.15000000000000002,1.0257563974185649e-05,0.0002795015916508333,512
6,0.4396863877773285,1,0,15,mlp,1.1,0.2,4.4706085467784903e-05,0.0001544608907504709,256
7,1.002569317817688,2,3,10,mlp,1.5,0.25,1.1241862095793047e-05,2.107047280657824e-06,256
8,0.4678627848625183,3,1,7,mlp,1.1,0.2,2.101079931010355e-05,0.0006153085601625311,512
9,0.5791239738464355,0,4,9,lstm,1.35,0.1,2.8567374298471872e-05,1.9112758217777896e-05,256
10,1.7207406759262085,1,2,17,mlp,1.75,0.5,0.00012717182468493133,0.00011746931059660674,1024
11,0.40664254625638324,1,3,15,mlp,1.05,0.35,0.00037337870210359125,6.630599890152516e-05,128
12,0.41897350549697876,1,3,17,mlp,1.05,0.35,0.00031757334805575927,0.00018183320013855016,128
13,0.428392231464386,2,3,17,mlp,1.05,0.35,0.0003088131698053504,8.439235462511295e-06,128
14,7.595763365427653,1,3,13,mlp,1.95,0.45000000000000007,0.0002893892774363864,0.000245422002467969,128
15,0.5834717750549316,2,3,0,mlp,1.35,0.4,0.00031286580418878626,6.726356302293579e-05,128
16,1.0204928517341614,0,2,16,mlp,1.6,0.30000000000000004,0.0009430015112300126,6.986228381681101e-06,128
17,0.5672694047292074,1,1,12,mlp,1.3,0.4,0.0002029641020421039,0.0003871608536329399,128
18,0.4225413103898366,2,3,6,mlp,1.05,0.30000000000000004,8.227259159327022e-05,5.832002642201001e-05,128
19,0.7000227173169454,0,1,15,mlp,1.4500000000000002,0.35,0.0005456283063144725,0.00010924437441122945,128
20,1.1325645446777344,1,4,12,mlp,1.6,0.5,8.002408008852664e-05,1.0835847514722128e-06,1024
21,0.4201824367046356,2,3,5,mlp,1.05,0.30000000000000004,0.00010219474214358655,2.9516562054800396e-05,128
22,0.39704740047454834,3,3,3,mlp,1.05,0.25,0.0004630640189500227,2.8335645977651974e-05,128
23,0.44018928209940594,1,2,0,mlp,1.1500000000000001,0.25,0.0005158902756257839,3.230526921749038e-05,128
24,0.5045228997866312,2,3,2,mlp,1.25,0.4,0.00042686345541887425,0.0001829702165336378,128
25,0.45662450790405273,3,2,5,mlp,1.1500000000000001,0.25,0.0002113473578256996,8.909443558382861e-05,128
26,0.39353687067826587,3,4,2,lstm,1.05,0.35,0.0007236870592846439,0.0004020648240440602,128
27,0.5633958776791891,3,4,2,lstm,1.35,0.45000000000000007,0.0007080503269076766,0.0004911090643794315,128
28,0.49588829278945923,3,4,3,lstm,1.25,0.25,0.000981862356142784,8.3623180733583e-06,1024
29,0.45662617683410645,3,4,4,lstm,1.1500000000000001,0.30000000000000004,0.0005795997449176752,5.011129816689047e-05,512
