trial,value,local_dem_cfg,regional_dem_cfg,arch_idx,arch_type,tweedie_p,dropout,lr,wd,bs
0,0.7163926064968109,1,4,13,mlp,1.1500000000000001,0.1,0.0005399484409787432,6.358358856676247e-05,512
1,1.0524566173553467,0,0,3,lstm,1.4500000000000002,0.2,0.00016738085788752134,2.62108787826544e-06,1024
2,0.7800812721252441,0,2,10,lstm,1.2000000000000002,0.1,0.000790261954970823,0.0007886714129990489,128
3,0.8038564920425415,1,0,8,lstm,1.25,0.35,4.201672054372529e-05,3.632486956676606e-05,512
4,0.7838624715805054,3,4,10,mlp,1.2000000000000002,0.1,4.473636174621264e-05,1.4656553886225336e-05,256
5,2.4663522243499756,2,0,14,lstm,1.75,0.15000000000000002,1.0257563974185649e-05,0.0002795015916508333,512
6,0.7022470384836197,1,0,15,mlp,1.1,0.2,4.4706085467784903e-05,0.0001544608907504709,256
7,1.2861956059932709,2,3,10,mlp,1.5,0.25,1.1241862095793047e-05,2.107047280657824e-06,256
8,0.721956878900528,3,1,7,mlp,1.1,0.2,2.101079931010355e-05,0.0006153085601625311,512
9,0.9048492908477783,0,4,9,lstm,1.35,0.1,2.8567374298471872e-05,1.9112758217777896e-05,256
10,2.788616418838501,1,2,17,mlp,1.75,0.5,0.00012717182468493133,0.00011746931059660674,1024
11,0.6589537688664028,1,3,15,mlp,1.05,0.35,0.00037337870210359125,6.630599890152516e-05,128
12,0.659625666482108,1,3,17,mlp,1.05,0.35,0.00031757334805575927,0.00018183320013855016,128
13,0.6568418570927211,2,3,17,mlp,1.05,0.35,0.0003088131698053504,8.439235462511295e-06,128
14,12.70506490979876,2,3,13,mlp,1.95,0.45000000000000007,0.00027688885788233514,7.633519183320531e-06,128
15,0.8893598914146423,2,3,0,mlp,1.35,0.4,0.00030776834324045595,6.1474288594730336e-06,128
16,1.4189981392451696,3,2,16,mlp,1.6,0.30000000000000004,0.0009412735530263232,1.2068605164306055e-06,128
17,0.8369537081037249,2,1,12,mlp,1.3,0.4,0.00046579023596058023,5.2610012201075185e-05,128
18,0.6606957486697606,1,3,6,mlp,1.05,0.30000000000000004,8.227259159327022e-05,6.704800543200957e-06,128
19,1.0567348514284407,2,1,15,mlp,1.4500000000000002,0.35,0.00018418776817629215,1.7966448913155676e-05,128
20,1.638575553894043,3,4,12,mlp,1.6,0.5,7.866022678792618e-05,9.369678713229782e-05,1024
21,0.6512192572866168,1,3,16,mlp,1.05,0.35,0.0003131914949776023,0.00024930663259176735,128
22,0.6545368092400687,1,3,17,mlp,1.05,0.4,0.00048253352947164074,0.0004145995807533962,128
23,0.7122296009744916,0,2,17,mlp,1.1500000000000001,0.4,0.0006854651214601245,0.0003192192492033499,128
24,0.7816741296223232,1,3,17,mlp,1.25,0.45000000000000007,0.0002177231720611758,0.0005298517436239609,128
25,0.7168085830552238,2,2,15,mlp,1.1500000000000001,0.45000000000000007,0.0005309911414328435,0.0003652489931547682,128
26,0.6583948561123439,1,4,13,lstm,1.05,0.25,0.00012141082236449951,0.0008501400469568161,128
27,0.8875644973346165,0,3,16,mlp,1.35,0.4,0.00041591334603470405,1.0602499280170147e-05,128
28,0.8124939203262329,2,2,5,mlp,1.25,0.30000000000000004,0.0002464640887574078,4.057511040932845e-06,1024
29,0.7033870220184326,1,4,12,mlp,1.1500000000000001,0.25,0.0006520238130010565,2.5973771424077595e-05,512
