Metric,Value,Unit
R²,0.5883009433746338,dimensionless
MSE,0.43524327874183655,normalized²
RMSE,0.6597297012730566,normalized
MAE,0.32371434569358826,normalized
RMSE,16.413313211717416,mm
MAE,8.053637504577637,mm
