trial,value,local_dem_cfg,regional_dem_cfg,arch_idx,arch_type,tweedie_p,dropout,lr,wd,bs
0,15.458952903747559,1,4,13,mlp,1.1500000000000001,0.1,0.0005399484409787432,6.358358856676247e-05,512
1,16.612056732177734,0,0,3,glu,1.4500000000000002,0.2,0.00016738085788752134,2.62108787826544e-06,1024
2,15.529406547546387,0,2,10,glu,1.2000000000000002,0.1,0.000790261954970823,0.0007886714129990489,128
3,16.569141387939453,1,0,8,glu,1.25,0.35,4.201672054372529e-05,3.632486956676606e-05,512
4,16.8707275390625,3,4,10,mlp,1.2000000000000002,0.1,4.473636174621264e-05,1.4656553886225336e-05,256
5,17.371501922607422,2,0,14,glu,1.75,0.15000000000000002,1.0257563974185649e-05,0.0002795015916508333,512
6,16.912155151367188,1,0,15,mlp,1.1,0.2,4.4706085467784903e-05,0.0001544608907504709,256
7,18.783035278320312,2,3,10,mlp,1.5,0.25,1.1241862095793047e-05,2.107047280657824e-06,256
8,17.090253829956055,3,1,7,mlp,1.1,0.2,2.101079931010355e-05,0.0006153085601625311,512
9,15.5056734085083,0,4,9,glu,1.35,0.1,2.8567374298471872e-05,1.9112758217777896e-05,256
10,16.997297286987305,1,3,17,mlp,1.75,0.5,0.0008802280671756734,7.451617972708859e-05,1024
11,16.166677474975586,0,4,4,glu,1.35,0.35,0.0001752038947539102,1.911335459061663e-05,128
12,17.048025131225586,0,3,13,mlp,1.95,0.1,0.0003559627253162938,6.330778782171983e-06,256
13,16.175647735595703,1,4,12,glu,1.35,0.30000000000000004,8.490884120526892e-05,6.11768074062297e-05,512
14,17.257741928100586,2,2,6,glu,1.6,0.5,0.0004510044590896362,7.941265834605177e-06,512
15,16.863576889038086,0,4,0,mlp,1.05,0.15000000000000002,9.481183168009609e-05,0.00015663972607946565,256
16,17.126916885375977,1,3,17,mlp,1.35,0.4,2.5207162487395197e-05,4.735620584167545e-05,1024
17,16.497934341430664,0,4,12,glu,1.25,0.15000000000000002,0.0002029641020421039,5.890074892732708e-06,128
18,16.554601669311523,1,1,5,mlp,1.6,0.25,0.00039302917207595037,1.870325518340581e-05,512
19,16.83409881591797,2,3,15,glu,1.4000000000000001,0.1,6.65656075870242e-05,0.00010569884441398856,256
20,16.144542694091797,0,2,9,glu,1.55,0.25,1.8946974859640005e-05,1.0835847514722128e-06,512
21,15.840778350830078,0,2,11,glu,1.2000000000000002,0.1,0.0009247696937344547,0.0007756032528917667,128
22,14.672590255737305,0,1,8,glu,1.1500000000000001,0.15000000000000002,0.0006064659135033555,0.000259942372045446,128
23,14.791297912597656,1,1,8,glu,1.05,0.15000000000000002,0.0005840769928968915,0.0002782798249640324,128
24,14.96944808959961,1,1,7,glu,1.05,0.15000000000000002,0.0005646412400660955,0.00037041980184931864,128
25,14.837507247924805,1,1,2,glu,1.05,0.2,0.00029421736712094946,0.00034525039378948964,128
26,15.666807174682617,2,1,1,glu,1.05,0.2,0.0003082565936960263,0.0003136044105913536,128
27,15.057546615600586,1,1,2,glu,1.1500000000000001,0.30000000000000004,0.00026429622903135363,0.00043528293059422754,128
28,16.105052947998047,1,1,5,glu,1.25,0.15000000000000002,0.0006986697098531718,0.00017643170904969337,128
29,14.419305801391602,2,1,3,glu,1.1500000000000001,0.25,0.0005796322354775057,0.00021214387244944134,128
