trial,value,local_dem_cfg,regional_dem_cfg,arch_idx,arch_type,tweedie_p,dropout,lr,wd,bs
11,0.49850282073020935,0,2,17,lstm,1.05,0.35,0.0007593429874288516,0.0009065660725299742,128
12,0.505581796169281,0,1,17,mlp,1.05,0.35,0.00031014302220170556,0.00020233435446609765,128
13,0.5169818997383118,0,1,17,lstm,1.05,0.35,0.00035919878517752713,0.0009588302905439833,128
22,0.5170837640762329,0,2,17,lstm,1.05,0.4,0.0003549344364744284,0.0009826740452177562,128
18,0.5346760153770447,0,3,15,lstm,1.05,0.30000000000000004,0.0001711470805066351,7.007663798917717e-05,128
23,0.5377291440963745,0,1,15,lstm,1.1500000000000001,0.30000000000000004,0.0009823403775264725,0.00045524044830102384,128
21,0.5472901463508606,0,1,16,lstm,1.05,0.35,0.00028789017309147866,0.0007631876796185897,128
26,0.555145800113678,1,3,14,mlp,1.05,0.35,0.00019226615489621908,0.0004840035930285686,128
25,0.577480673789978,0,1,16,lstm,1.1500000000000001,0.25,7.863573829074254e-05,9.045735809934228e-05,128
24,0.6222700476646423,1,2,12,lstm,1.25,0.45000000000000007,0.0004454331849367186,0.00018923678042901388,128
