trial,value,local_dem_cfg,regional_dem_cfg,arch_idx,arch_type,tweedie_p,dropout,lr,wd,bs
0,1.8600877523422241,1,4,13,mlp,1.1500000000000001,0.1,0.0005399484409787432,6.358358856676247e-05,512
1,1.9459999799728394,0,0,3,lstm,1.4500000000000002,0.2,0.00016738085788752134,2.62108787826544e-06,1024
2,0.7169414162635803,0,2,10,lstm,1.2000000000000002,0.1,0.000790261954970823,0.0007886714129990489,128
3,1.9775035381317139,1,0,8,lstm,1.25,0.35,4.201672054372529e-05,3.632486956676606e-05,512
4,0.7319414019584656,3,4,10,mlp,1.2000000000000002,0.1,4.473636174621264e-05,1.4656553886225336e-05,256
5,3.466104745864868,2,0,14,lstm,1.75,0.15000000000000002,1.0257563974185649e-05,0.0002795015916508333,512
6,0.6409144997596741,1,0,15,mlp,1.1,0.2,4.4706085467784903e-05,0.0001544608907504709,256
7,2.423041820526123,2,3,10,mlp,1.5,0.25,1.1241862095793047e-05,2.107047280657824e-06,256
8,1.2336273193359375,3,1,7,mlp,1.1,0.2,2.101079931010355e-05,0.0006153085601625311,512
9,0.7960371971130371,0,4,9,lstm,1.35,0.1,2.8567374298471872e-05,1.9112758217777896e-05,256
10,3.7839999198913574,1,2,17,mlp,1.75,0.5,0.00012717182468493133,0.00011746931059660674,1024
11,0.49850282073020935,0,2,17,lstm,1.05,0.35,0.0007593429874288516,0.0009065660725299742,128
12,0.505581796169281,0,1,17,mlp,1.05,0.35,0.00031014302220170556,0.00020233435446609765,128
13,0.5169818997383118,0,1,17,lstm,1.05,0.35,0.00035919878517752713,0.0009588302905439833,128
14,13.153797149658203,0,1,2,mlp,1.95,0.45000000000000007,0.0002764015190054694,0.0003204683864840418,128
15,0.7519749402999878,0,2,13,lstm,1.35,0.4,0.0009096015328440256,0.00030151185878432254,128
16,1.3724284172058105,2,3,5,mlp,1.6,0.30000000000000004,0.00026575078905265783,6.986228381681101e-06,128
17,0.8213112354278564,1,1,0,lstm,1.3,0.4,0.0004949528493335024,0.00017313307070527563,128
18,0.5346760153770447,0,3,15,lstm,1.05,0.30000000000000004,0.0001711470805066351,7.007663798917717e-05,128
19,1.05441153049469,1,1,12,mlp,1.4500000000000002,0.35,9.092982489921654e-05,0.00044278065276384464,128
20,3.196643829345703,0,2,17,lstm,1.6,0.5,0.0005722074794191667,1.0835847514722128e-06,1024
21,0.5472901463508606,0,1,16,lstm,1.05,0.35,0.00028789017309147866,0.0007631876796185897,128
22,0.5170837640762329,0,2,17,lstm,1.05,0.4,0.0003549344364744284,0.0009826740452177562,128
23,0.5377291440963745,0,1,15,lstm,1.1500000000000001,0.30000000000000004,0.0009823403775264725,0.00045524044830102384,128
24,0.6222700476646423,1,2,12,lstm,1.25,0.45000000000000007,0.0004454331849367186,0.00018923678042901388,128
25,0.577480673789978,0,1,16,lstm,1.1500000000000001,0.25,7.863573829074254e-05,9.045735809934228e-05,128
26,0.555145800113678,1,3,14,mlp,1.05,0.35,0.00019226615489621908,0.0004840035930285686,128
27,0.7436704039573669,0,1,17,lstm,1.35,0.25,0.0006657325222438651,0.0009746471283819943,128
28,1.779710292816162,2,2,12,mlp,1.25,0.45000000000000007,0.00021770997556255734,4.1219406604031457e-05,1024
29,1.105402946472168,1,0,14,mlp,1.1500000000000001,0.4,0.00040384575512005753,0.0002162703344223288,512
