trial,value,local_dem_cfg,regional_dem_cfg,arch_idx,arch_type,tweedie_p,dropout,lr,wd,bs
0,0.5158276557922363,1,4,13,mlp,1.1500000000000001,0.1,0.0005399484409787432,6.358358856676247e-05,512
1,0.8395236134529114,0,0,3,lstm,1.4500000000000002,0.2,0.00016738085788752134,2.62108787826544e-06,1024
2,0.5154244502385458,0,2,10,lstm,1.2000000000000002,0.1,0.000790261954970823,0.0007886714129990489,128
3,0.6356727480888367,1,0,8,lstm,1.25,0.35,4.201672054372529e-05,3.632486956676606e-05,512
4,0.5893454551696777,3,4,10,mlp,1.2000000000000002,0.1,4.473636174621264e-05,1.4656553886225336e-05,256
5,2.434896230697632,2,0,14,lstm,1.75,0.15000000000000002,1.0257563974185649e-05,0.0002795015916508333,512
6,0.5279756387074789,1,0,15,mlp,1.1,0.2,4.4706085467784903e-05,0.0001544608907504709,256
7,1.060362458229065,2,3,10,mlp,1.5,0.25,1.1241862095793047e-05,2.107047280657824e-06,256
8,0.5265788584947586,3,1,7,mlp,1.1,0.2,2.101079931010355e-05,0.0006153085601625311,512
9,0.7227254311243693,0,4,9,lstm,1.35,0.1,2.8567374298471872e-05,1.9112758217777896e-05,256
10,1.8161008954048157,0,2,0,lstm,1.75,0.5,0.0008834198287715506,0.0008522261645812476,128
11,0.40526317805051804,1,2,17,mlp,1.05,0.35,0.0008535339442862684,6.630599890152516e-05,128
12,9.064420541127523,0,2,16,lstm,1.95,0.35,0.00025253710106474506,0.00011280280792298154,128
13,0.42808543642361957,1,3,17,mlp,1.05,0.45000000000000007,0.00042399781435062834,8.64380195313648e-06,128
14,0.42115764568249386,2,3,17,mlp,1.05,0.45000000000000007,0.0003841821349415882,7.633519183320531e-06,128
15,0.6662390480438868,2,3,13,mlp,1.35,0.4,0.00013121882890303527,5.743118894553773e-06,128
16,1.4027177095413208,2,1,17,mlp,1.6,0.5,0.000331647786362785,1.2068605164306055e-06,1024
17,0.6066080133120219,3,3,12,mlp,1.3,0.4,0.00020890687891141654,3.908959404049832e-05,128
18,0.40449239561955136,2,1,6,mlp,1.05,0.30000000000000004,0.000572747070268812,5.570774471302578e-06,128
19,0.8424879163503647,1,1,5,mlp,1.4500000000000002,0.30000000000000004,9.092982489921654e-05,4.389100066877795e-06,128
20,1.2655335664749146,2,1,5,mlp,1.6,0.30000000000000004,0.0006601973667245902,1.9704969626716226e-05,1024
21,0.41430431107680005,2,2,5,mlp,1.05,0.4,0.0009641083308670008,9.556292350809842e-06,128
22,0.41598761081695557,2,2,3,mlp,1.05,0.35,0.0009175207707595654,7.309222981501612e-05,128
23,0.4732689509789149,1,1,6,mlp,1.1500000000000001,0.4,0.0005973436217616394,1.1569632784248916e-05,128
24,0.5431806569298109,3,2,3,mlp,1.25,0.25,0.00047818468083460385,3.1150436328347e-06,128
25,0.4810182998577754,2,2,0,mlp,1.1500000000000001,0.35,0.0009553035390250456,1.156054876594627e-06,128
26,0.41483158866564435,1,1,4,mlp,1.05,0.25,0.0003475155872789467,2.931617761099985e-05,128
27,0.627577709654967,2,1,7,mlp,1.35,0.45000000000000007,0.0006275992535649549,0.00031586006841840473,128
28,0.6312206387519836,3,2,2,mlp,1.25,0.30000000000000004,7.6949507689472e-05,4.693946867721655e-06,1024
29,0.5690417885780334,1,2,11,mlp,1.1500000000000001,0.4,0.00027980684684721454,5.626877809772535e-05,512
