trial,value,local_dem_cfg,regional_dem_cfg,arch_idx,arch_type,tweedie_p,dropout,lr,wd,bs
0,23.61255645751953,1,4,13,mlp,1.1500000000000001,0.1,0.0005399484409787432,6.358358856676247e-05,512
1,29.783510208129883,0,0,3,glu,1.4500000000000002,0.2,0.00016738085788752134,2.62108787826544e-06,1024
2,13.017988204956055,0,2,10,glu,1.2000000000000002,0.1,0.000790261954970823,0.0007886714129990489,128
3,21.265356063842773,1,0,8,glu,1.25,0.35,4.201672054372529e-05,3.632486956676606e-05,512
4,14.322237968444824,3,4,10,mlp,1.2000000000000002,0.1,4.473636174621264e-05,1.4656553886225336e-05,256
5,38.58514404296875,2,0,14,glu,1.75,0.15000000000000002,1.0257563974185649e-05,0.0002795015916508333,512
6,13.602439880371094,1,0,15,mlp,1.1,0.2,4.4706085467784903e-05,0.0001544608907504709,256
7,16.311595916748047,2,3,10,mlp,1.5,0.25,1.1241862095793047e-05,2.107047280657824e-06,256
8,23.05621910095215,3,1,7,mlp,1.1,0.2,2.101079931010355e-05,0.0006153085601625311,512
9,14.420722007751465,0,4,9,glu,1.35,0.1,2.8567374298471872e-05,1.9112758217777896e-05,256
10,14.368635177612305,0,2,0,glu,1.75,0.5,0.0008834198287715506,0.0008522261645812476,128
11,14.251263618469238,1,2,17,mlp,1.05,0.35,0.00013278454488008872,0.00017037146148687603,128
12,16.62848472595215,0,1,16,glu,1.95,0.30000000000000004,0.00034677716092813913,0.00013378956305995238,128
13,24.524433135986328,1,1,13,mlp,1.3,0.2,7.718465203112484e-05,0.00038273846053689576,1024
14,13.438345909118652,2,3,6,mlp,1.05,0.5,0.0002573349681991579,9.752521141499e-05,128
15,15.310535430908203,2,3,5,glu,1.4000000000000001,0.5,0.00027226910982836955,7.212111285047957e-06,128
16,13.730948448181152,2,3,5,mlp,1.55,0.4,0.0009551262309783648,5.999087676825798e-05,128
17,15.168998718261719,3,2,11,glu,1.05,0.45000000000000007,0.0004246072557261024,0.000996825600968833,128
18,14.811902046203613,2,3,6,glu,1.6,0.4,0.00020219450031240736,0.0002986663172926878,128
19,14.60968017578125,3,3,2,mlp,1.2000000000000002,0.30000000000000004,0.0005574154483046455,8.478057612003183e-05,128
20,21.408470153808594,0,2,3,glu,1.3,0.45000000000000007,9.252831748940593e-05,1.0835847514722128e-06,1024
21,14.040785789489746,1,1,15,mlp,1.1500000000000001,0.15000000000000002,5.331979386993127e-05,0.00015495278914238404,256
22,14.025303840637207,1,2,12,mlp,1.05,0.25,0.00025190969920898035,0.00043306393407993457,256
23,13.380918502807617,2,1,8,mlp,1.1500000000000001,0.15000000000000002,0.0006401289500104644,3.230526921749038e-05,256
24,14.061975479125977,2,1,8,mlp,1.25,0.15000000000000002,0.0006964295109492946,2.591238303929502e-05,128
25,13.306560516357422,2,2,6,mlp,1.1500000000000001,0.15000000000000002,0.0003496389715274557,9.958411938749108e-06,128
26,14.125212669372559,2,1,9,mlp,1.35,0.15000000000000002,0.00042999388455948077,9.889183983479225e-06,256
27,16.023754119873047,3,2,7,mlp,1.1500000000000001,0.1,0.0007042753307532425,4.834380488930728e-06,1024
28,13.93581771850586,2,2,4,glu,1.25,0.25,0.000360718053014662,3.916559065988609e-05,128
29,30.803722381591797,1,1,11,mlp,1.1500000000000001,0.1,0.0006387409631187482,4.253173744742312e-06,512
