loss,mae,mse,rmse,r2,mse_mm2,rmse_mm,mae_mm
0.2872779667377472,0.36786606907844543,0.286749005317688,0.5354895006605527,0.7446835041046143,11606.837890625,107.73503557629245,74.01091003417969
