trial,value,local_dem_cfg,regional_dem_cfg,arch_idx,dropout,lr,wd,bs
0,11.999574661254883,1,6,13,0.35,2.0513382630874486e-05,2.9375384576328313e-06,256
1,11.915324211120605,0,6,14,0.15000000000000002,2.3102018878452926e-05,3.549878832196506e-06,256
2,12.07422924041748,3,0,5,0.25,8.168455894760161e-05,0.0002267398652378039,512
3,11.66183090209961,3,1,1,0.5,0.0008536189862866829,0.0002661901888489054,512
4,13.000151634216309,0,3,0,0.5,3.292759134423613e-05,9.717775305059631e-05,512
5,12.334741592407227,4,5,16,0.5,0.0001569639638866114,0.0005829384542994739,1024
6,11.89490032196045,1,1,14,0.25,3.646439558980719e-05,4.247058562261871e-05,1024
7,11.680928230285645,3,1,0,0.45000000000000007,0.0002592475660475158,0.00015382308040278996,128
8,11.439543724060059,4,4,5,0.1,4.187594718900626e-05,9.4525713910723e-06,512
9,11.800640106201172,0,4,13,0.35,0.0003482846706526881,3.0296104428212496e-05,128
10,11.87772274017334,4,3,8,0.1,1.119164908086644e-05,1.0754807276403053e-05,512
11,12.016860008239746,3,2,4,0.2,0.0007791470666172773,1.1726826015813182e-05,512
12,12.563584327697754,4,4,3,0.4,7.698767342239664e-05,1.1010693963051335e-06,512
13,11.195597648620605,2,0,8,0.1,0.0008538648795388466,0.0009395437856667095,512
14,11.608965873718262,2,4,9,0.1,5.498394960912658e-05,0.0007298860321743124,512
15,12.321540832519531,2,0,7,0.15000000000000002,0.00016164570897710175,1.5400385811418134e-05,512
16,11.635985374450684,2,3,10,0.15000000000000002,0.0004894057592170779,5.2475021672854336e-05,128
17,11.357176780700684,1,2,6,0.2,0.0001462250452696292,2.899747587944075e-06,256
18,12.285552978515625,1,2,11,0.25,0.0001552756816015986,1.2068605164306055e-06,256
19,11.852742195129395,1,2,7,0.2,0.00048105317046619216,4.044559558107361e-06,256
20,11.673542022705078,2,0,11,0.2,0.0002545324160163423,0.00042166862356615877,256
21,11.505277633666992,2,5,6,0.1,6.285923378023035e-05,7.261410667643689e-06,1024
22,11.423535346984863,1,2,3,0.15000000000000002,4.544944486589459e-05,2.594753929478869e-05,256
23,11.844858169555664,1,1,2,0.15000000000000002,0.00010308573258496759,2.4392777594111903e-05,256
24,11.303396224975586,1,2,3,0.30000000000000004,0.0005706253235653713,8.44044620051165e-05,256
25,11.585658073425293,0,1,6,0.30000000000000004,0.0005504856020533303,0.000996301255212296,256
26,11.517228126525879,2,3,8,0.35,0.0008724882959588342,0.00010338607672148979,256
27,11.99809741973877,1,2,4,0.30000000000000004,0.00031706351056236373,8.539285910485418e-05,256
28,12.0386323928833,1,0,2,0.25,0.0006302426623535877,1.8215796355428763e-06,1024
29,11.863439559936523,0,1,10,0.35,0.00034713480701541584,6.439218539959714e-06,256
