trial,value,local_dem_cfg,regional_dem_cfg,arch_idx,dropout,lr,wd,bs
13,11.195597648620605,2,0,8,0.1,0.0008538648795388466,0.0009395437856667095,512
24,11.303396224975586,1,2,3,0.30000000000000004,0.0005706253235653713,8.44044620051165e-05,256
17,11.357176780700684,1,2,6,0.2,0.0001462250452696292,2.899747587944075e-06,256
22,11.423535346984863,1,2,3,0.15000000000000002,4.544944486589459e-05,2.594753929478869e-05,256
8,11.439543724060059,4,4,5,0.1,4.187594718900626e-05,9.4525713910723e-06,512
21,11.505277633666992,2,5,6,0.1,6.285923378023035e-05,7.261410667643689e-06,1024
26,11.517228126525879,2,3,8,0.35,0.0008724882959588342,0.00010338607672148979,256
25,11.585658073425293,0,1,6,0.30000000000000004,0.0005504856020533303,0.000996301255212296,256
14,11.608965873718262,2,4,9,0.1,5.498394960912658e-05,0.0007298860321743124,512
16,11.635985374450684,2,3,10,0.15000000000000002,0.0004894057592170779,5.2475021672854336e-05,128
