loss,mae,mse,rmse,r2,mse_mm2,rmse_mm,mae_mm
0.23590616881847382,0.3244595527648926,0.23539213836193085,0.48517227699233895,0.7904108166694641,9528.0498046875,97.61172985193686,65.2779769897461
