loss,mae,mse,rmse,r2,mse_mm2,rmse_mm,mae_mm
0.2648218274116516,0.34143272042274475,0.2633357048034668,0.5131624545925655,0.7655303478240967,10659.130859375,103.24306688284207,68.69278717041016
