loss,mae,mse,rmse,r2,mse_mm2,rmse_mm,mae_mm
0.24770435690879822,0.3192351758480072,0.24716800451278687,0.4971599385638256,0.7799258232116699,10004.70703125,100.02353238738372,64.22686767578125
