loss,mae,mse,rmse,r2,mse_mm2,rmse_mm,mae_mm
0.24801115691661835,0.3381834626197815,0.24747975170612335,0.49747336783603135,0.7796481847763062,10017.3251953125,100.0865884887306,68.03907775878906
