loss,mae,mse,rmse,r2,mse_mm2,rmse_mm,mae_mm
0.23023468255996704,0.31142616271972656,0.2297055721282959,0.4792760917553638,0.7954740524291992,9297.873046875,96.42547924109581,62.65578079223633
