trial,value,local_dem_cfg,regional_dem_cfg,arch_idx,dropout,lr,wd,bs
0,12.067791938781738,1,6,13,0.35,2.0513382630874486e-05,2.9375384576328313e-06,256
1,12.004796028137207,0,6,14,0.15000000000000002,2.3102018878452926e-05,3.549878832196506e-06,256
2,12.007387161254883,3,0,5,0.25,8.168455894760161e-05,0.0002267398652378039,512
3,11.921046257019043,3,1,1,0.5,0.0008536189862866829,0.0002661901888489054,512
4,12.217370986938477,0,3,0,0.5,3.292759134423613e-05,9.717775305059631e-05,512
5,12.526721000671387,4,5,16,0.5,0.0001569639638866114,0.0005829384542994739,1024
6,11.981465339660645,1,1,14,0.25,3.646439558980719e-05,4.247058562261871e-05,1024
7,11.764235496520996,3,1,0,0.45000000000000007,0.0002592475660475158,0.00015382308040278996,128
8,12.254611015319824,4,4,5,0.1,4.187594718900626e-05,9.4525713910723e-06,512
9,11.715739250183105,0,4,13,0.35,0.0003482846706526881,3.0296104428212496e-05,128
10,11.388426780700684,1,3,10,0.35,0.0006084700122415443,1.5055873060237694e-05,128
11,11.963314056396484,1,3,10,0.35,0.0007568882097725556,1.7034768500539467e-05,128
12,11.70787239074707,0,4,10,0.4,0.0003150270206344204,3.584903725849027e-05,128
13,11.854236602783203,2,3,8,0.4,0.00036329458704447576,8.22666851276008e-06,128
14,11.81328296661377,1,4,9,0.25,0.0005937405710367155,5.2321075098412836e-05,128
15,11.938887596130371,2,2,11,0.4,0.00019017422050338472,9.98236929599261e-06,128
16,11.635607719421387,0,5,6,0.30000000000000004,0.00010428924931574997,1.0766831728477114e-06,128
17,12.105058670043945,1,5,6,0.2,8.544406805479459e-05,1.0332855569626115e-06,128
18,11.887979507446289,0,5,3,0.30000000000000004,1.0127601838254087e-05,1.2068605164306055e-06,256
19,12.149279594421387,2,2,7,0.30000000000000004,0.00011982448134112166,3.5894396258472396e-06,1024
20,12.159971237182617,1,2,3,0.2,5.675340745421165e-05,2.240535527023736e-06,128
21,11.705806732177734,0,4,9,0.4,0.0004944295735342348,1.9367952175542642e-05,128
22,11.681159973144531,0,5,11,0.45000000000000007,0.0005665033272450019,1.8328296655291537e-05,128
23,11.726872444152832,0,6,11,0.45000000000000007,0.0005041120914605744,5.262263033671695e-06,128
24,11.582682609558105,1,5,17,0.45000000000000007,0.0009156746027563683,7.255207900019403e-05,128
25,11.729538917541504,2,3,17,0.35,0.0008693801653136926,0.000977991239974423,128
26,11.686833381652832,1,5,3,0.30000000000000004,0.0002245244732929503,0.000133416775096817,128
27,11.688288688659668,1,6,16,0.45000000000000007,0.0009674897329593578,8.926105884412059e-05,1024
28,11.79343032836914,2,3,7,0.35,0.00013558013656389924,1.8215796355428763e-06,256
29,12.052854537963867,1,6,13,0.30000000000000004,1.1975706288006917e-05,5.6796824672342455e-05,256
