loss,mae,mse,rmse,r2,mse_mm2,rmse_mm,mae_mm
0.2567874491214752,0.3594282567501068,0.25529447197914124,0.5052667334974085,0.7726901173591614,10333.642578125,101.65452561556224,72.31331634521484
