Metric,Value,Unit
R²,0.3785524368286133,dimensionless
MSE,0.5531623959541321,normalized²
RMSE,0.7437488796321862,normalized
MAE,0.3652240037918091,normalized
RMSE,16.37563829415561,mm
MAE,8.041390419006348,mm
