trial,value,local_dem_cfg,regional_dem_cfg,arch_idx,arch_type,tweedie_p,dropout,lr,wd,bs
26,1.3461950197815895,2,3,2,lstm,1.05,0.35,0.00041551578645063604,0.00048805526837015454,128
12,1.3500799015164375,2,1,1,mlp,1.05,0.35,7.08508877662769e-05,0.00020233435446609765,128
13,1.352979838848114,3,1,0,mlp,1.05,0.35,8.205296134487733e-05,0.0009588302905439833,128
22,1.3535831719636917,2,3,2,mlp,1.05,0.25,0.00016097297593513439,7.309222981501612e-05,128
18,1.3541389852762222,2,3,1,mlp,1.05,0.30000000000000004,0.00018765482455217314,6.589165182522109e-05,128
21,1.359446331858635,2,3,1,mlp,1.05,0.30000000000000004,0.00028789017309147866,6.811353045358197e-05,128
11,1.3702096939086914,3,1,3,mlp,1.05,0.35,3.0208778601692776e-05,0.0009593032924830355,128
6,1.4539591073989868,1,0,15,mlp,1.1,0.2,4.4706085467784903e-05,0.0001544608907504709,256
29,1.4791202545166016,1,4,3,lstm,1.1500000000000001,0.45000000000000007,0.0003680635793036034,0.00026565575194724227,512
23,1.480348415672779,2,2,2,mlp,1.1500000000000001,0.25,6.367060130647897e-05,0.00018704422265413185,128
