Metric,Value,Unit
R²,0.43047189712524414,dimensionless
MSE,0.5069478750228882,normalized²
RMSE,0.7120027212187382,normalized
MAE,0.3478803336620331,normalized
RMSE,15.676658744596415,mm
MAE,7.659522533416748,mm
