loss,mae,mse,rmse,r2,mse_mm2,rmse_mm,mae_mm
0.24697501957416534,0.32508349418640137,0.24643860757350922,0.49642583290307246,0.7805752158164978,9975.181640625,99.87583111356321,65.40349578857422
