trial,value,local_dem_cfg,regional_dem_cfg,arch_idx,arch_type,tweedie_p,dropout,lr,wd,bs
18,0.5275599882006645,2,3,15,mlp,1.05,0.30000000000000004,9.749389181038403e-05,3.929869660039402e-05,128
12,0.5327379107475281,1,2,13,mlp,1.05,0.35,0.00026889221018823445,9.614554381825949e-05,128
21,0.5330717116594315,1,2,15,mlp,1.05,0.35,0.0001602251305692697,0.00011525139072691378,128
11,0.5529412105679512,1,2,15,mlp,1.05,0.35,0.0001752038947539102,0.00012281442738654532,128
13,0.5535163730382919,2,2,17,mlp,1.05,0.35,0.00021223297272287149,8.64380195313648e-06,128
26,0.5838899314403534,0,2,11,lstm,1.05,0.35,0.0001344943710768753,9.02110983569351e-05,128
22,0.5881186723709106,2,2,14,mlp,1.05,0.4,0.00013253114742215198,2.057039891674187e-05,128
0,0.5979540348052979,1,4,13,mlp,1.1500000000000001,0.1,0.0005399484409787432,6.358358856676247e-05,512
6,0.6064856350421906,1,0,15,mlp,1.1,0.2,4.4706085467784903e-05,0.0001544608907504709,256
8,0.6302784085273743,3,1,7,mlp,1.1,0.2,2.101079931010355e-05,0.0006153085601625311,512
