trial,value,local_dem_cfg,regional_dem_cfg,arch_idx,dropout,lr,wd,bs
28,26.029977798461914,2,4,17,0.4,0.00013558013656389924,8.44895252845809e-05,256
7,26.052034378051758,3,1,0,0.45000000000000007,0.0002592475660475158,0.00015382308040278996,128
20,26.068397521972656,4,2,10,0.2,0.0005443567305591153,4.102476316826359e-05,128
11,26.07830810546875,3,0,0,0.45000000000000007,0.0007791470666172773,0.0006298706844618289,128
16,26.098922729492188,2,2,8,0.45000000000000007,0.00010344706156439285,0.00035490948263942684,128
21,26.10088348388672,4,2,10,0.2,0.0005447084576882245,4.71596940192505e-05,128
3,26.122800827026367,3,1,1,0.5,0.0008536189862866829,0.0002661901888489054,512
23,26.127002716064453,3,2,7,0.1,0.0002646539433346179,1.6323920266518005e-05,128
10,26.14337921142578,2,2,8,0.4,0.00029373337029087843,1.3831805735878796e-05,128
26,26.157241821289062,4,1,3,0.15000000000000002,0.00042348196064569306,2.1981181103039576e-05,128
