loss,mae,mse,rmse,r2,mse_mm2,rmse_mm,mae_mm
0.28157559037208557,0.36317265033721924,0.2800714373588562,0.5292177598671989,0.7506291270256042,11336.5498046875,106.47323515648193,73.06664276123047
