loss,mae,mse,rmse,r2,mse_mm2,rmse_mm,mae_mm
0.26872214674949646,0.3592718541622162,0.26722046732902527,0.5169337165720816,0.762071430683136,10816.3759765625,104.00180756391929,72.28184509277344
