trial,value,local_dem_cfg,regional_dem_cfg,arch_idx,tweedie_p,dropout,lr,wd,bs
7,13.45422077178955,0,2,2,1.85,0.35,4.589824181495648e-05,1.5512259126484753e-06,512
8,13.712038040161133,4,3,2,1.7000000000000002,0.4,0.0001326033192269654,0.00020554245520150764,256
5,13.714156150817871,4,0,3,1.05,0.2,5.989003672254293e-05,6.516990611177181e-06,128
19,13.780072212219238,4,4,3,1.6500000000000001,0.45000000000000007,8.79518847133326e-05,1.0481985526873432e-05,256
2,13.826802253723145,1,2,8,1.75,0.15000000000000002,0.00010677482709481354,5.987474910461405e-05,256
14,13.832219123840332,3,1,2,1.85,0.35,0.0008524636948952178,0.000922505793846549,512
3,13.83484172821045,4,6,14,1.3,0.1,0.000233596350262616,2.091498132903561e-05,1024
21,13.861063957214355,4,0,3,1.05,0.25,6.111565128115067e-05,2.850708202303819e-06,128
6,13.93156623840332,0,5,1,1.95,0.4,2.497073714505272e-05,1.0388823104027941e-06,128
18,13.99697208404541,1,1,6,1.85,0.35,0.00019578360392039123,0.00041555743435154154,512
