loss,mae,mse,rmse,r2,mse_mm2,rmse_mm,mae_mm
0.24766471982002258,0.31844738125801086,0.24712446331977844,0.4971161467099801,0.7799645662307739,10002.943359375,100.01471571411379,64.06837463378906
