loss,mae,mse,rmse,r2,mse_mm2,rmse_mm,mae_mm
0.31836554408073425,0.3893197774887085,0.31687623262405396,0.5629176073139425,0.7178587913513184,12826.3115234375,113.25330689846324,78.32718658447266
