trial,value,local_dem_cfg,regional_dem_cfg,arch_idx,dropout,lr,wd,bs
9,15.627081871032715,0,4,13,0.35,0.0003482846706526881,3.0296104428212496e-05,128
17,15.659025192260742,1,3,12,0.2,0.0002229027772107736,6.37851821285387e-06,128
27,15.6746826171875,2,3,17,0.25,0.0005710679040084441,5.841341561651732e-05,1024
11,15.693421363830566,1,3,10,0.35,0.0007568882097725556,1.7034768500539467e-05,128
22,15.707310676574707,2,3,12,0.35,0.0006014827351957476,4.77459002486558e-05,128
21,15.741179466247559,1,3,9,0.30000000000000004,0.0002753776236586202,2.338407492696602e-05,128
15,15.74763298034668,2,5,11,0.25,0.0009818247569037453,7.820833328059738e-05,128
12,15.76063346862793,0,4,10,0.4,0.0004414973500475081,3.584903725849027e-05,128
10,15.762239456176758,1,3,10,0.35,0.0006084700122415443,1.5055873060237694e-05,128
23,15.770066261291504,1,3,12,0.4,0.00032273566021194663,9.08581703614988e-06,128
