trial,value,local_dem_cfg,regional_dem_cfg,arch_idx,dropout,lr,wd,bs
28,14.333963394165039,2,2,9,0.45000000000000007,0.0006012208822473033,5.434743877701301e-06,256
13,14.420703887939453,0,4,8,0.4,0.0003209584308143897,4.9994983459792515e-05,128
21,14.89388370513916,0,5,12,0.45000000000000007,0.0005141364264584979,4.584853568904314e-06,128
9,14.932965278625488,0,4,13,0.35,0.0003482846706526881,3.0296104428212496e-05,128
20,15.170965194702148,0,5,12,0.45000000000000007,0.00048309265837652486,5.496368713711071e-06,128
23,15.253007888793945,1,4,12,0.4,0.0004755258531422745,2.608013398898723e-06,128
26,15.477019309997559,0,4,6,0.4,0.0003693473469112038,0.0001171204420462796,128
17,15.481861114501953,0,5,7,0.4,0.0004471055420776871,2.31571709521325e-05,128
12,15.74213695526123,0,4,10,0.4,0.0003150270206344204,3.584903725849027e-05,128
22,15.835079193115234,0,6,15,0.45000000000000007,0.000991253200809471,1.3491843278385435e-06,128
