trial,value,local_dem_cfg,regional_dem_cfg,arch_idx,dropout,lr,wd,bs
0,21.047489166259766,1,6,13,0.35,2.0513382630874486e-05,2.9375384576328313e-06,256
1,17.341459274291992,0,6,14,0.15000000000000002,2.3102018878452926e-05,3.549878832196506e-06,256
2,28.00295639038086,3,0,5,0.25,8.168455894760161e-05,0.0002267398652378039,512
3,22.9670352935791,3,1,1,0.5,0.0008536189862866829,0.0002661901888489054,512
4,31.282583236694336,0,3,0,0.5,3.292759134423613e-05,9.717775305059631e-05,512
5,25.232027053833008,4,5,16,0.5,0.0001569639638866114,0.0005829384542994739,1024
6,22.37904167175293,1,1,14,0.25,3.646439558980719e-05,4.247058562261871e-05,1024
7,17.624536514282227,3,1,0,0.45000000000000007,0.0002592475660475158,0.00015382308040278996,128
8,22.27716827392578,4,4,5,0.1,4.187594718900626e-05,9.4525713910723e-06,512
9,14.932965278625488,0,4,13,0.35,0.0003482846706526881,3.0296104428212496e-05,128
10,16.111549377441406,1,3,10,0.35,0.0006084700122415443,1.5055873060237694e-05,128
11,16.11779022216797,1,3,10,0.35,0.0007568882097725556,1.7034768500539467e-05,128
12,15.74213695526123,0,4,10,0.4,0.0003150270206344204,3.584903725849027e-05,128
13,14.420703887939453,0,4,8,0.4,0.0003209584308143897,4.9994983459792515e-05,128
14,16.311670303344727,2,4,7,0.25,0.00034662071763334474,6.883460982339106e-05,128
15,16.227310180664062,0,5,17,0.4,0.00016100381180480117,8.432998625135804e-06,128
16,17.29109764099121,2,2,12,0.30000000000000004,7.070964028579811e-05,1.1584652958075161e-06,128
17,15.481861114501953,0,5,7,0.4,0.0004471055420776871,2.31571709521325e-05,128
18,18.274686813354492,1,2,3,0.30000000000000004,0.00016033473160347736,0.0006756244328827691,256
19,21.230682373046875,2,4,8,0.2,0.00022517242921659306,5.974891844134285e-05,1024
20,15.170965194702148,0,5,12,0.45000000000000007,0.00048309265837652486,5.496368713711071e-06,128
21,14.89388370513916,0,5,12,0.45000000000000007,0.0005141364264584979,4.584853568904314e-06,128
22,15.835079193115234,0,6,15,0.45000000000000007,0.000991253200809471,1.3491843278385435e-06,128
23,15.253007888793945,1,4,12,0.4,0.0004755258531422745,2.608013398898723e-06,128
24,17.08514976501465,0,5,9,0.35,0.00011564211393486315,1.1259337888292334e-05,128
25,20.29757308959961,1,3,11,0.45000000000000007,0.00023501329648261258,2.7589467114176213e-05,128
26,15.477019309997559,0,4,6,0.4,0.0003693473469112038,0.0001171204420462796,128
27,22.374553680419922,1,5,14,0.30000000000000004,0.0007003638493179499,6.144396226176012e-05,1024
28,14.333963394165039,2,2,9,0.45000000000000007,0.0006012208822473033,5.434743877701301e-06,256
29,22.37109375,3,2,9,0.45000000000000007,1.1975706288006917e-05,2.3414635418069456e-06,256
